project_id;Area;Floor;BR;Total_price;Sqm_price;date;;;;;;;;;;;;;;;;;
1500002;50;;1;1 137 000;22 726;29.12.2025;;;;;;;;;;;;;;;;;
1500002;113;;2;2 100 000;18 532;29.12.2025;;;;;;;;;;;;;;;;;
1500002;113;;2;2 100 000;18 532;29.12.2025;;;;;;;;;;;;;;;;;
1500002;113;;2;2 100 000;18 532;29.12.2025;;;;;;;;;;;;;;;;;
1500002;78;;1;1 362 000;17 540;29.12.2025;;;;;;;;;;;;;;;;;
1500002;66;;1;1 271 000;19 384;29.12.2025;;;;;;;;;;;;;;;;;
1500002;78;;1;1 395 000;17 965;29.12.2025;;;;;;;;;;;;;;;;;
1500002;113;;2;2 071 000;18 276;29.12.2025;;;;;;;;;;;;;;;;;
1500002;113;;2;2 071 000;18 276;29.12.2025;;;;;;;;;;;;;;;;;
1500002;78;;1;1 351 000;17 358;29.12.2025;;;;;;;;;;;;;;;;;
3400001;140;3;2;1 875 000;13 426;;;;;;;;;;;;;;;;;;
3400001;140;3;2;1 900 000;13 605;;;;;;;;;;;;;;;;;;
3400001;140;4;2;1 900 000;13 605;;;;;;;;;;;;;;;;;;
3400001;140;4;2;1 925 000;13 784;;;;;;;;;;;;;;;;;;
3400001;140;5;2;1 925 000;13 784;;;;;;;;;;;;;;;;;;
3400001;140;5;2;1 950 000;13 963;;;;;;;;;;;;;;;;;;
3400001;140;6;2;1 950 000;13 963;;;;;;;;;;;;;;;;;;
3400001;140;6;2;1 975 000;14 142;;;;;;;;;;;;;;;;;;
3400001;140;8;2;2 000 000;14 322;;;;;;;;;;;;;;;;;;
3400001;140;8;2;2 025 000;14 501;;;;;;;;;;;;;;;;;;
3400001;140;11;2;2 075 000;14 859;;;;;;;;;;;;;;;;;;
3400001;140;14;2;2 150 000;15 396;;;;;;;;;;;;;;;;;;
3400001;140;14;2;2 175 000;15 575;;;;;;;;;;;;;;;;;;
3400001;140;15;2;2 175 000;15 575;;;;;;;;;;;;;;;;;;
3400001;140;15;2;2 200 000;15 754;;;;;;;;;;;;;;;;;;
3400001;140;16;2;2 200 000;15 754;;;;;;;;;;;;;;;;;;
3400001;140;16;2;2 225 000;15 933;;;;;;;;;;;;;;;;;;
3400001;140;17;2;2 225 000;15 933;;;;;;;;;;;;;;;;;;
3400001;140;17;2;2 250 000;16 112;;;;;;;;;;;;;;;;;;
3400001;140;18;2;2 250 000;16 112;;;;;;;;;;;;;;;;;;
3400001;140;18;2;2 275 000;16 291;;;;;;;;;;;;;;;;;;
3400001;140;19;2;2 275 000;16 291;;;;;;;;;;;;;;;;;;
3400001;140;19;2;2 300 000;16 470;;;;;;;;;;;;;;;;;;
3400001;140;20;2;2 300 000;16 470;;;;;;;;;;;;;;;;;;
3400001;140;20;2;2 325 000;16 649;;;;;;;;;;;;;;;;;;
3400001;140;21;2;2 325 000;16 649;;;;;;;;;;;;;;;;;;
3400001;140;22;2;2 350 000;16 828;;;;;;;;;;;;;;;;;;
2800002;313;41;3;5 400 000;17 241;;;;;;;;;;;;;;;;;;
2800002;313;42;3;5 400 000;17 241;;;;;;;;;;;;;;;;;;
2800003;173;20;3;2 375 000;13 728;;;;;;;;;;;;;;;;;;
2800003;173;21;3;2 425 000;14 017;;;;;;;;;;;;;;;;;;
2800003;173;2;3;2 651 250;15 325;;;;;;;;;;;;;;;;;;
2800003;173;27;3;2 575 000;14 884;;;;;;;;;;;;;;;;;;
2800003;173;28;3;2 575 000;14 884;;;;;;;;;;;;;;;;;;
2800003;173;29;3;2 625 000;15 173;;;;;;;;;;;;;;;;;;
2800003;173;30;3;2 625 000;15 173;;;;;;;;;;;;;;;;;;
2800003;173;31;3;2 675 000;15 462;;;;;;;;;;;;;;;;;;
2800003;173;32;3;2 675 000;15 462;;;;;;;;;;;;;;;;;;
2800003;312;41;3;5 400 000;17 308;;;;;;;;;;;;;;;;;;
2800003;312;42;3;5 400 000;17 308;;;;;;;;;;;;;;;;;;
2800001;159;6;2;1 975 000;12 421;;;;;;;;;;;;;;;;;;
2800001;159;7;2;1 975 000;12 421;;;;;;;;;;;;;;;;;;
2800001;159;13;2;2 075 000;13 050;;;;;;;;;;;;;;;;;;
2800001;141;14;2;2 050 000;14 539;;;;;;;;;;;;;;;;;;
2800001;159;15;2;2 075 000;13 050;;;;;;;;;;;;;;;;;;
2800001;159;18;2;2 150 000;13 522;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 813 000;12 858;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 813 000;12 858;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 821 000;12 915;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 821 000;12 915;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 828 000;12 965;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 828 000;12 965;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 835 000;13 014;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 835 000;13 014;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 843 000;13 071;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 843 000;13 071;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 850 000;13 121;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 850 000;13 121;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 857 000;13 170;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 857 000;13 170;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 864 000;13 220;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 864 000;13 220;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 872 000;13 277;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 872 000;13 277;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 879 000;13 326;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 879 000;13 326;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 884 000;13 362;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 884 000;13 362;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 890 000;13 404;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 890 000;13 404;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 895 000;13 440;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 895 000;13 440;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 904 000;13 504;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 904 000;13 504;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 913 000;13 567;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 913 000;13 567;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 922 000;13 631;;;;;;;;;;;;;;;;;;
2500004;141;;2;1 922 000;13 631;;;;;;;;;;;;;;;;;;
2500004;224;;Duplex;3 052 000;13 625;;;;;;;;;;;;;;;;;;
2500004;224;;Duplex;3 052 000;13 625;;;;;;;;;;;;;;;;;;
2500004;400;;Villa;5 358 000;13 395;;;;;;;;;;;;;;;;;;
2500004;400;;Villa;5 358 000;13 395;;;;;;;;;;;;;;;;;;
2500004;400;;Villa;5 411 000;13 528;;;;;;;;;;;;;;;;;;
3200001;156;3;2;1 950 000;12 484;;;;;;;;;;;;;;;;;;
3200001;155;3;2;1 925 000;12 419;;;;;;;;;;;;;;;;;;
3200001;155;4;2;1 950 000;12 581;;;;;;;;;;;;;;;;;;
3200001;155;5;2;1 975 000;12 742;;;;;;;;;;;;;;;;;;
3200001;155;7;2;2 025 000;13 065;;;;;;;;;;;;;;;;;;
3200001;155;8;2;2 050 000;13 226;;;;;;;;;;;;;;;;;;
3200001;156;10;2;2 100 000;13 444;;;;;;;;;;;;;;;;;;
3200001;156;11;2;2 150 000;13 764;;;;;;;;;;;;;;;;;;
3200001;155;11;2;2 125 000;13 710;;;;;;;;;;;;;;;;;;
3200001;155;12;2;2 150 000;13 871;;;;;;;;;;;;;;;;;;
3200001;155;13;2;2 175 000;14 032;;;;;;;;;;;;;;;;;;
3200001;155;14;2;2 225 000;14 355;;;;;;;;;;;;;;;;;;
3200001;159;15;2;2 250 000;14 187;;;;;;;;;;;;;;;;;;
3200001;155;15;2;2 225 000;14 355;;;;;;;;;;;;;;;;;;
3200001;155;16;2;2 250 000;14 516;;;;;;;;;;;;;;;;;;
3200001;155;17;2;2 275 000;14 677;;;;;;;;;;;;;;;;;;
3200001;159;18;2;2 300 000;14 502;;;;;;;;;;;;;;;;;;
3200001;149;20;2;2 350 000;15 772;;;;;;;;;;;;;;;;;;
3200001;287;22;3;5 325 000;18 548;;;;;;;;;;;;;;;;;;
3800001;174;2;3;3 400 000;19 591;;;;;;;;;;;;;;;;;;
3800001;164;4;3;3 450 000;20 996;;;;;;;;;;;;;;;;;;
3800001;172;4;3;3 450 000;20 077;;;;;;;;;;;;;;;;;;
3800001;164;6;3;3 500 000;21 300;;;;;;;;;;;;;;;;;;
3800001;172;6;3;3 500 000;20 368;;;;;;;;;;;;;;;;;;
3800001;164;8;3;3 550 000;21 604;;;;;;;;;;;;;;;;;;
3800001;172;8;3;3 550 000;20 659;;;;;;;;;;;;;;;;;;
3500001;123;5;2;1 729 920;14 029;;;;;;;;;;;;;;;;;;
3500001;123;9;2;1 844 400;14 957;;;;;;;;;;;;;;;;;;
3500001;123;9;2;1 798 650;14 664;;;;;;;;;;;;;;;;;;
3500001;125;9;2;1 770 300;14 218;;;;;;;;;;;;;;;;;;
3500001;123;11;2;1 900 580;15 413;;;;;;;;;;;;;;;;;;
3500001;123;11;2;1 855 350;15 126;;;;;;;;;;;;;;;;;;
3500001;125;11;2;1 827 000;14 674;;;;;;;;;;;;;;;;;;
3500001;123;13;2;1 911 000;15 580;;;;;;;;;;;;;;;;;;
3500001;125;15;2;1 939 350;15 576;;;;;;;;;;;;;;;;;;
3500001;123;16;2;1 996 050;16 273;;;;;;;;;;;;;;;;;;
3500001;123;18;2;2 072 300;16 806;;;;;;;;;;;;;;;;;;
3500001;123;18;2;2 024 400;16 504;;;;;;;;;;;;;;;;;;
3500001;125;18;2;1 996 050;16 031;;;;;;;;;;;;;;;;;;
3500001;125;19;2;1 928 000;15 485;;;;;;;;;;;;;;;;;;
3500001;123;20;2;2 148 560;17 424;;;;;;;;;;;;;;;;;;
3500001;123;20;2;2 099 860;17 119;;;;;;;;;;;;;;;;;;
3500001;125;20;2;2 072 300;16 644;;;;;;;;;;;;;;;;;;
3500001;123;22;2;2 062 000;16 722;;;;;;;;;;;;;;;;;;
3500001;123;22;2;2 157 100;17 586;;;;;;;;;;;;;;;;;;
3500001;125;22;2;2 128 400;17 094;;;;;;;;;;;;;;;;;;
3500001;125;23;2;2 157 100;17 325;;;;;;;;;;;;;;;;;;
3500001;123;24;2;2 214 340;18 053;;;;;;;;;;;;;;;;;;
3500001;125;24;2;2 185 720;17 555;;;;;;;;;;;;;;;;;;
3500001;123;25;2;2 242 960;18 286;;;;;;;;;;;;;;;;;;
3500001;125;25;2;2 214 340;17 784;;;;;;;;;;;;;;;;;;
2900001;138;2;2;1 917 600;13 896;;;;;;;;;;;;;;;;;;
2900001;138;2;2;1 942 600;14 077;;;;;;;;;;;;;;;;;;
2900001;138;3;2;1 948 200;14 117;;;;;;;;;;;;;;;;;;
2900001;136;3;2;1 973 200;14 509;;;;;;;;;;;;;;;;;;
2900001;138;4;2;2 003 800;14 520;;;;;;;;;;;;;;;;;;
2900001;138;5;2;2 019 600;14 635;;;;;;;;;;;;;;;;;;
2900001;138;7;2;2 121 600;15 374;;;;;;;;;;;;;;;;;;
2900001;138;8;2;2 152 200;15 596;;;;;;;;;;;;;;;;;;
2900001;138;9;2;2 182 800;15 817;;;;;;;;;;;;;;;;;;
2900001;138;10;2;2 213 400;16 039;;;;;;;;;;;;;;;;;;
2900001;138;11;2;2 244 000;16 261;;;;;;;;;;;;;;;;;;
2900001;138;12;2;2 274 600;16 483;;;;;;;;;;;;;;;;;;
2900001;138;13;2;2 305 200;16 704;;;;;;;;;;;;;;;;;;
2900001;138;14;2;2 335 800;16 926;;;;;;;;;;;;;;;;;;
4400001;118;3;2;1 975 000;16 677;;;;;;;;;;;;;;;;;;
4400001;118;3;2;1 975 000;16 677;;;;;;;;;;;;;;;;;;
4400001;118;4;2;2 000 000;16 888;;;;;;;;;;;;;;;;;;
4400001;118;4;2;2 000 000;16 888;;;;;;;;;;;;;;;;;;
4400001;118;4;2;2 025 000;17 099;;;;;;;;;;;;;;;;;;
4400001;118;5;2;2 025 000;17 099;;;;;;;;;;;;;;;;;;
4400001;118;5;2;2 050 000;17 310;;;;;;;;;;;;;;;;;;
4400001;118;6;2;2 050 000;17 310;;;;;;;;;;;;;;;;;;
4400001;118;6;2;2 050 000;17 310;;;;;;;;;;;;;;;;;;
4400001;118;6;2;2 075 000;17 521;;;;;;;;;;;;;;;;;;
4400001;118;7;2;2 075 000;17 521;;;;;;;;;;;;;;;;;;
4400001;118;7;2;2 075 000;17 521;;;;;;;;;;;;;;;;;;
4400001;118;7;2;2 100 000;17 732;;;;;;;;;;;;;;;;;;
4400001;118;7;2;2 100 000;17 732;;;;;;;;;;;;;;;;;;
4400001;118;9;2;2 150 000;18 154;;;;;;;;;;;;;;;;;;
4400001;118;10;2;2 150 000;18 154;;;;;;;;;;;;;;;;;;
4400001;118;11;2;2 175 000;18 365;;;;;;;;;;;;;;;;;;
4400001;118;11;2;2 200 000;18 576;;;;;;;;;;;;;;;;;;
4400001;118;12;2;2 200 000;18 576;;;;;;;;;;;;;;;;;;
4400001;118;12;2;2 200 000;18 576;;;;;;;;;;;;;;;;;;
4400001;118;12;2;2 225 000;18 787;;;;;;;;;;;;;;;;;;
4400001;118;12;2;2 250 000;18 999;;;;;;;;;;;;;;;;;;
4400001;118;13;2;2 250 000;18 999;;;;;;;;;;;;;;;;;;
4400001;118;13;2;2 250 000;18 999;;;;;;;;;;;;;;;;;;
4400001;118;15;2;2 275 000;19 210;;;;;;;;;;;;;;;;;;
4400001;220;27;3;5 200 000;23 677;;;;;;;;;;;;;;;;;;
300002;45;2;St;1 560 000;34 667;;;;;;;;;;;;;;;;;;
300002;42;2;St;1 460 000;34 762;;;;;;;;;;;;;;;;;;
300002;42;6;St;1 560 000;37 143;;;;;;;;;;;;;;;;;;
300002;43;6;St;1 690 000;39 302;;;;;;;;;;;;;;;;;;
300002;87;3;1;1 950 000;22 414;;;;;;;;;;;;;;;;;;
300002;87;4;1;2 000 000;22 989;;;;;;;;;;;;;;;;;;
300002;94;32;1;3 010 000;32 021;;;;;;;;;;;;;;;;;;
300002;90;35;1;2 820 000;31 333;;;;;;;;;;;;;;;;;;
300002;97;7;2;2 510 000;25 876;;;;;;;;;;;;;;;;;;
300002;120;7;2;2 870 000;23 917;;;;;;;;;;;;;;;;;;
300002;125;35;2;3 850 000;30 800;;;;;;;;;;;;;;;;;;
300002;130;35;2;4 080 000;31 385;;;;;;;;;;;;;;;;;;
300002;276;25;Duplex;7 600 000;27 536;;;;;;;;;;;;;;;;;;
300002;212;25;Duplex;6 080 000;28 679;;;;;;;;;;;;;;;;;;
300002;170;33;3;4 530 000;26 647;;;;;;;;;;;;;;;;;;
300002;170;34;3;4 580 000;26 941;;;;;;;;;;;;;;;;;;
300002;170;35;3;4 600 000;27 059;;;;;;;;;;;;;;;;;;
1500001;156;0;3;2 420 000;15 527;;;;;;;;;;;;;;;;;;
1500001;181;0;2;2 706 000;14 921;;;;;;;;;;;;;;;;;;
1500001;169;0;3;2 420 000;14 352;;;;;;;;;;;;;;;;;;
1500001;158;0;3;2 475 000;15 711;;;;;;;;;;;;;;;;;;
1500001;161;0;2;2 689 500;16 742;;;;;;;;;;;;;;;;;;
1500001;191;29;3;3 415 500;17 849;;;;;;;;;;;;;;;;;;
1500001;190;29;3;3 415 500;17 998;;;;;;;;;;;;;;;;;;
1500001;191;29;3;3 415 500;17 929;;;;;;;;;;;;;;;;;;
1500001;129;0;2;2 145 000;16 671;;;;;;;;;;;;;;;;;;
1500001;128;0;2;2 145 000;16 711;;;;;;;;;;;;;;;;;;
1500001;164;11;3;2 706 000;16 454;;;;;;;;;;;;;;;;;;
1500001;223;13;2;3 520 000;15 802;;;;;;;;;;;;;;;;;;
1500001;215;13;2;3 410 000;15 856;;;;;;;;;;;;;;;;;;
1500001;369;13;3;4 500 000;12 191;;;;;;;;;;;;;;;;;;
1500001;256;13;2;3 410 000;13 302;;;;;;;;;;;;;;;;;;
1500001;156;1;2;2 189 000;14 077;;;;;;;;;;;;;;;;;;
1500001;138;1;2;2 046 000;14 805;;;;;;;;;;;;;;;;;;
1500001;147;2;2;2 178 000;14 830;;;;;;;;;;;;;;;;;;
1500001;147;3;2;2 189 000;14 901;;;;;;;;;;;;;;;;;;
1500001;147;4;2;2 200 000;14 980;;;;;;;;;;;;;;;;;;
1500001;147;5;2;2 222 000;15 126;;;;;;;;;;;;;;;;;;
1500001;153;6;2;2 365 000;15 483;;;;;;;;;;;;;;;;;;
1500001;148;7;2;2 420 000;16 367;;;;;;;;;;;;;;;;;;
1500001;147;7;2;2 398 000;16 324;;;;;;;;;;;;;;;;;;
1500001;137;7;2;2 189 000;15 922;;;;;;;;;;;;;;;;;;
1500001;245;8;2;3 575 000;14 601;;;;;;;;;;;;;;;;;;
1500001;227;8;2;3 575 000;15 735;;;;;;;;;;;;;;;;;;
1500001;150;1;3;2 134 000;14 225;;;;;;;;;;;;;;;;;;
1500001;149;1;3;2 112 000;14 196;;;;;;;;;;;;;;;;;;
1500001;149;2;3;2 145 000;14 418;;;;;;;;;;;;;;;;;;
1500001;239;4;3;3 465 000;14 509;;;;;;;;;;;;;;;;;;
1500001;238;4;3;3 520 000;14 768;;;;;;;;;;;;;;;;;;
3100004;197;2;;1 483 466;7 530;;;;;;;;;;;;;;;;;;
3100004;193;2;;1 483 466;7 686;;;;;;;;;;;;;;;;;;
3100004;169;2;;1 375 841;8 141;;;;;;;;;;;;;;;;;;
3100004;170;3;;1 510 373;8 885;;;;;;;;;;;;;;;;;;
3100004;173;3;;1 402 748;8 108;;;;;;;;;;;;;;;;;;
3100004;170;3;;1 510 373;8 885;;;;;;;;;;;;;;;;;;
3100004;168;3;;1 537 279;9 150;;;;;;;;;;;;;;;;;;
3100004;174;4;;1 537 279;8 835;;;;;;;;;;;;;;;;;;
3100004;194;5;;1 564 185;8 063;;;;;;;;;;;;;;;;;;
3100004;173;6;;1 591 091;9 197;;;;;;;;;;;;;;;;;;
3100004;172;8;;1 644 904;9 563;;;;;;;;;;;;;;;;;;
3100004;174;10;;1 698 716;9 763;;;;;;;;;;;;;;;;;;
3100004;171;11;;1 725 623;10 091;;;;;;;;;;;;;;;;;;
3100004;171;11;;1 725 623;10 091;;;;;;;;;;;;;;;;;;
3100004;174;12;;1 752 529;10 072;;;;;;;;;;;;;;;;;;
3100004;172;12;;1 752 529;10 189;;;;;;;;;;;;;;;;;;
3100004;192;13;;1 779 435;9 268;;;;;;;;;;;;;;;;;;
3100004;194;13;;1 779 435;9 172;;;;;;;;;;;;;;;;;;
3100004;167;13;;1 779 435;10 655;;;;;;;;;;;;;;;;;;
3100004;193;14;;1 806 341;9 359;;;;;;;;;;;;;;;;;;
3100004;170;14;;1 806 341;10 626;;;;;;;;;;;;;;;;;;
3100004;167;16;;1 860 154;11 139;;;;;;;;;;;;;;;;;;
3100004;174;16;;1 860 154;10 691;;;;;;;;;;;;;;;;;;
3100004;171;17;;1 913 966;11 193;;;;;;;;;;;;;;;;;;
3100004;171;17;;1 913 966;11 193;;;;;;;;;;;;;;;;;;
3100004;173;18;;1 967 779;11 374;;;;;;;;;;;;;;;;;;
3100004;172;18;;1 967 779;11 441;;;;;;;;;;;;;;;;;;
3100004;172;18;;1 967 779;11 441;;;;;;;;;;;;;;;;;;
3100004;190;19;;2 021 591;10 640;;;;;;;;;;;;;;;;;;
3100004;193;19;;2 021 591;10 475;;;;;;;;;;;;;;;;;;
3100004;168;19;;2 021 591;12 033;;;;;;;;;;;;;;;;;;
3100004;170;20;;2 075 404;12 208;;;;;;;;;;;;;;;;;;
3100004;179;21;;2 129 216;11 895;;;;;;;;;;;;;;;;;;
3100004;139;21;;1 806 341;12 995;;;;;;;;;;;;;;;;;;
3100004;171;21;;2 129 216;12 452;;;;;;;;;;;;;;;;;;
3100004;170;21;;2 129 216;12 525;;;;;;;;;;;;;;;;;;
3100004;138;21;;1 806 341;13 089;;;;;;;;;;;;;;;;;;
3100004;168;22;;2 183 029;12 994;;;;;;;;;;;;;;;;;;
3100004;139;22;;1 860 154;13 382;;;;;;;;;;;;;;;;;;
3100004;174;22;;2 183 029;12 546;;;;;;;;;;;;;;;;;;
3100004;192;22;;2 183 029;11 370;;;;;;;;;;;;;;;;;;
3100004;138;22;;1 860 154;13 479;;;;;;;;;;;;;;;;;;
3100004;170;23;;2 236 841;13 158;;;;;;;;;;;;;;;;;;
3100004;136;23;;1 913 966;14 073;;;;;;;;;;;;;;;;;;
3100004;169;23;;2 236 841;13 236;;;;;;;;;;;;;;;;;;
3100004;138;23;;1 913 966;13 869;;;;;;;;;;;;;;;;;;
3100004;174;24;;2 290 654;13 165;;;;;;;;;;;;;;;;;;
3100004;138;24;;1 967 779;14 259;;;;;;;;;;;;;;;;;;
3100004;172;24;;2 290 654;13 318;;;;;;;;;;;;;;;;;;
3100004;171;24;;2 290 654;13 396;;;;;;;;;;;;;;;;;;
3100004;139;24;;1 967 779;14 157;;;;;;;;;;;;;;;;;;
3100004;191;24;;2 344 466;12 275;;;;;;;;;;;;;;;;;;
3100004;176;25;;2 344 466;13 321;;;;;;;;;;;;;;;;;;
3100004;137;25;;2 021 591;14 756;;;;;;;;;;;;;;;;;;
3100004;194;25;;2 344 466;12 085;;;;;;;;;;;;;;;;;;
3100004;169;25;;2 344 466;13 873;;;;;;;;;;;;;;;;;;
3100004;139;25;;2 021 591;14 544;;;;;;;;;;;;;;;;;;
3100004;191;26;;2 398 279;12 556;;;;;;;;;;;;;;;;;;
3100004;176;26;;2 398 279;13 627;;;;;;;;;;;;;;;;;;
3100004;137;26;;2 075 404;15 149;;;;;;;;;;;;;;;;;;
3100004;198;26;;2 398 279;12 113;;;;;;;;;;;;;;;;;;
3100004;169;26;;2 398 279;14 191;;;;;;;;;;;;;;;;;;
3100004;135;26;;2 075 404;15 373;;;;;;;;;;;;;;;;;;
3100004;210;27;;3 017 123;14 367;;;;;;;;;;;;;;;;;;
3100004;210;27;;3 017 123;14 367;;;;;;;;;;;;;;;;;;
3100004;210;27;;3 017 123;14 367;;;;;;;;;;;;;;;;;;
3100004;210;27;;3 017 123;14 367;;;;;;;;;;;;;;;;;;
3100005;350;25;;3 280 000;9 371;;;;;;;;;;;;;;;;;;
3100007;197;4;;1 709 956;8 680;;;;;;;;;;;;;;;;;;
3100007;173;5;;1 628 469;9 413;;;;;;;;;;;;;;;;;;
3100007;197;5;;1 730 969;8 787;;;;;;;;;;;;;;;;;;
3100007;323;23;;3 372 250;10 440;;;;;;;;;;;;;;;;;;
3100007;363;23;;3 577 250;9 855;;;;;;;;;;;;;;;;;;
;126;1;;1 405 000;11 186;;;;;;;;;;;;;;;;;;
;126;1;;1 385 000;11 027;;;;;;;;;;;;;;;;;;
;126;2;;1 430 000;11 385;;;;;;;;;;;;;;;;;;
;126;2;;1 415 000;11 266;;;;;;;;;;;;;;;;;;
;126;3;;1 405 000;11 186;;;;;;;;;;;;;;;;;;
;126;4;;1 460 000;11 624;;;;;;;;;;;;;;;;;;
;126;5;;1 425 000;11 346;;;;;;;;;;;;;;;;;;
;126;5;;1 465 000;11 664;;;;;;;;;;;;;;;;;;
;126;6;;1 410 000;11 226;;;;;;;;;;;;;;;;;;
;126;6;;1 450 000;11 545;;;;;;;;;;;;;;;;;;
;126;7;;1 480 000;11 783;;;;;;;;;;;;;;;;;;
3000001;130;2;2;1 809 000;13 930;;;;;;;;;;;;;;;;;;
3000001;130;3;2;1 832 000;14 108;;;;;;;;;;;;;;;;;;
3000001;130;3;2;1 808 000;13 923;;;;;;;;;;;;;;;;;;
3000001;130;4;2;1 855 000;14 285;;;;;;;;;;;;;;;;;;
3000001;130;4;2;1 831 000;14 100;;;;;;;;;;;;;;;;;;
3000001;130;5;2;1 854 000;14 277;;;;;;;;;;;;;;;;;;
3000001;130;6;2;1 877 000;14 454;;;;;;;;;;;;;;;;;;
3000001;130;8;2;1 923 000;14 808;;;;;;;;;;;;;;;;;;
3000001;130;13;2;2 062 000;15 879;;;;;;;;;;;;;;;;;;
3000001;130;13;2;2 038 000;15 694;;;;;;;;;;;;;;;;;;
3000001;130;15;2;2 084 000;16 048;;;;;;;;;;;;;;;;;;
3000001;130;16;2;2 131 000;16 410;;;;;;;;;;;;;;;;;;
3000001;130;16;2;2 107 000;16 225;;;;;;;;;;;;;;;;;;
3000001;130;17;2;2 154 000;16 587;;;;;;;;;;;;;;;;;;
3000001;130;17;2;2 130 000;16 402;;;;;;;;;;;;;;;;;;
3000001;130;18;2;2 153 000;16 579;;;;;;;;;;;;;;;;;;
3000001;130;19;2;2 200 000;16 941;;;;;;;;;;;;;;;;;;
3000001;130;19;2;2 176 000;16 757;;;;;;;;;;;;;;;;;;
3000001;130;22;2;2 269 000;17 473;;;;;;;;;;;;;;;;;;
3000001;130;22;2;2 245 000;17 288;;;;;;;;;;;;;;;;;;
3000001;130;24;2;2 315 000;17 827;;;;;;;;;;;;;;;;;;
3000001;130;24;2;2 291 000;17 642;;;;;;;;;;;;;;;;;;
3000001;130;25;2;2 338 000;18 004;;;;;;;;;;;;;;;;;;
3000001;130;25;2;2 314 000;17 819;;;;;;;;;;;;;;;;;;
3000001;130;26;2;2 361 000;18 181;;;;;;;;;;;;;;;;;;
3000001;130;26;2;2 337 000;17 996;;;;;;;;;;;;;;;;;;
3000001;262;27;3;3 970 000;15 142;;;;;;;;;;;;;;;;;;
3000001;262;27;3;3 929 000;14 986;;;;;;;;;;;;;;;;;;
3900001;157;2;;2 500 000;15 970;;;;;;;;;;;;;;;;;;
3900001;113;2;;1 840 000;16 280;;;;;;;;;;;;;;;;;;
3900001;87;2;;1 300 000;14 898;;;;;;;;;;;;;;;;;;
3900001;113;2;;1 820 000;16 103;;;;;;;;;;;;;;;;;;
3900001;157;2;;2 660 000;16 992;;;;;;;;;;;;;;;;;;
3900001;157;3;;2 610 000;16 673;;;;;;;;;;;;;;;;;;
3900001;113;3;;1 850 000;16 369;;;;;;;;;;;;;;;;;;
3900001;87;3;;1 360 000;15 586;;;;;;;;;;;;;;;;;;
3900001;113;3;;1 860 000;16 457;;;;;;;;;;;;;;;;;;
3900001;157;3;;2 710 000;17 312;;;;;;;;;;;;;;;;;;
3900001;157;4;;2 650 000;16 929;;;;;;;;;;;;;;;;;;
3900001;113;4;;1 870 000;16 546;;;;;;;;;;;;;;;;;;
3900001;87;4;;1 430 000;16 388;;;;;;;;;;;;;;;;;;
3900001;113;4;;1 880 000;16 634;;;;;;;;;;;;;;;;;;
3900001;157;4;;2 800 000;17 887;;;;;;;;;;;;;;;;;;
3900001;157;5;;2 690 000;17 184;;;;;;;;;;;;;;;;;;
3900001;113;5;;1 890 000;16 723;;;;;;;;;;;;;;;;;;
3900001;87;5;;1 450 000;16 617;;;;;;;;;;;;;;;;;;
3900001;113;5;;1 900 000;16 811;;;;;;;;;;;;;;;;;;
3900001;157;5;;2 890 000;18 462;;;;;;;;;;;;;;;;;;
3900001;157;6;;2 720 000;17 376;;;;;;;;;;;;;;;;;;
3900001;113;6;;1 900 000;16 811;;;;;;;;;;;;;;;;;;
3900001;87;6;;1 480 000;16 961;;;;;;;;;;;;;;;;;;
3900001;113;6;;1 940 000;17 165;;;;;;;;;;;;;;;;;;
3900001;157;6;;2 975 000;19 005;;;;;;;;;;;;;;;;;;
